id_prod;nome_produto;id_conc;cidade_produto;cep_produto;endereco_produto;estado_produto;data_produto;tipo_oferta;grande_area;sub_area;pubico_alvo;faixa_peco;duração;maturidade;100% Online
8365;ESM - Jornada de Ideação e Prototipagem;294;;;;;01/01/2022;3;4;4.1;1;44000;20;1;Sem Informação
8366;ESM - Design de Serviços para empreendedores;294;;;;;01/01/2022;3;3;3.5;1;4500;6;2;Sem Informação
8367;ESM - Workshop Colaboração Profunda - uma experiência de aprendizagem coletiva;294;;;;;01/01/2022;3;3;3.2;1;4500;4;2;Sem Informação
8368;ESM - Programa de ativação de comunidades;294;;;;;01/01/2022;6;4;4.1;1;66816;Sob Consulta;2;Sem Informação
8369;ESM - Curso de gestão de comunidade;294;;;;;01/01/2022;3;4;4.1;1;61800;Sob Consulta;2;Sem Informação
8370;ESM - Salto Aceleradora On-line;294;;;;;01/01/2022;6;4;4.1;1;82000;Sob Consulta;2;Sem Informação
8371;ESM - Salto aceleradora de pequenos negócios;294;;;;;01/01/2022;3;4;4.1;1;62500;Sob Consulta;2;Sem Informação
8372;ESM - Imprav;294;;;;;01/01/2022;6;2;2.6;2;150;1;3;Sem Informação
8373;ESM - Marketing turístico – Agroturismo;294;;;;;01/01/2022;3;4;4.1;1;67500;490;2;Sem Informação
8374;ESM - Benchmarking em turismo;294;;;;;01/01/2022;6;4;4.1;1;50000;Sob Consulta;2;Sem Informação
8375;ESM - Captação de recursos e busca de investimentos (37h);294;;;;;01/01/2022;6;4;4.1;1;5550;Sob Consulta;1;Sem Informação
8376;ESM - Propriedade Intelectual Nacional e Internacional - Marca (23h);294;;;;;01/01/2022;6;4;4.1;1;3450;Sob Consulta;2;Sem Informação
8377;ESM - Propriedade Intelectual Nacional e Internacional - Patente (25h);294;;;;;01/01/2022;6;4;4.1;1;3750;Sob Consulta;2;Sem Informação
8378;ESM - Open Inovattion - Captação de grandes empresa;294;;;;;01/01/2022;6;4;4.1;1;18000;150;2;Sem Informação
8379;ESM - Open Inovattion - Workshop Marcas;294;;;;;01/01/2022;6;4;4.1;1;480;4;2;Sem Informação
8380;ESM - Open Inovattion - Workshop Patentes;294;;;;;01/01/2022;6;4;4.1;1;480;4;2;Sem Informação
8381;ESM - Open Inovattion - Workshop sobre editais não reembolsáveis;294;;;;;01/01/2022;6;4;4.1;1;960;8;2;Sem Informação
8382;ESM - Open Inovattion - Busca (nacionais e internacionais) e depósito da marca no Brasil por marca;294;;;;;01/01/2022;6;4;4.1;1;1522;Sob Consulta;2;Sem Informação
8383;ESM - Open Inovattion - Buscas (nacional e internacional), relatório e depósito de patente no Brasil por produto;294;;;;;01/01/2022;6;4;4.1;1;1852;Sob Consulta;2;Sem Informação
8384;ESM - Estratégias e reputação on-line para pequenos negócios (Consultoria);294;;;;;01/01/2022;6;3;3.5;1;210;80;2;Sem Informação
8385;ESM - Branded Content para pequenos negócios (Consultoria);294;;;;;01/01/2022;6;3;3.5;1;210;80;2;Sem Informação
8386;ESM - Storytelling e narrativas para pequenos negócios (Workshop);294;;;;;01/01/2022;3;3;3.5;1;400;1;2;Sem Informação
8387;ESM - Marketing Digital - Definindo a persona e a jornada de compra (Oficina/Workshop);294;;;;;01/01/2022;3;3;3.5;1;330;12;2;Sem Informação
8388;ESM - Marketing Digital - Definindo a persona e a jornada de compra (Consultoria);294;;;;;01/01/2022;6;3;3.5;1;200;40;2;Sem Informação
8389;ESM - Propósito e proposta de valor (Workshop);294;;;;;01/01/2022;3;3;3.5;1;3000;10;2;Sem Informação
8390;ESM - Workshop Lego Serious Play (Oficina/Workshop);294;;;;;01/01/2022;3;4;4.1;1;4800;16;2;Sem Informação
8391;ESM - Desenvolvimento de Destinos de Turismo Rural;294;;;;;01/01/2022;6;4;4.1;1;250;Sob Consulta;4;Sem Informação
8392;ESM - Design de serviços (Consultoria);294;;;;;01/01/2022;6;4;4.2;2;180;120;2;Sem Informação
8393;ESM - Marketing aplicado ao segmento de food experience (Oficina/Workshop);294;;;;;01/01/2022;3;3;3.5;1;2000;10;2;Sem Informação
8394;ESM - Como formatar eventos gastronômicos de food experience? (Consultoria);294;;;;;01/01/2022;6;3;3.5;1;20000;100;2;Sem Informação
8395;ESM - Elaboração e adequação de cardápio para food experience (Consultoria);294;;;;;01/01/2022;6;3;3.5;1;4000;20;2;Sem Informação
8396;ESM - Comunicação e posicionamento digital para food experience (Consultoria);294;;;;;01/01/2022;6;3;3.5;1;4000;20;2;Sem Informação
8397;ESM - Desenvolvimento de Produto - Método SOU(L) (Workshop/Oficina);294;;;;;01/01/2022;3;4;4.1;1;5280;16;2;Sem Informação
8398;ESM - Desenvolvimento e Produto - Método SOU(L) (Consultoria);294;;;;;01/01/2022;6;4;4.1;1;12000;60;2;Sem Informação
8399;ESM - Treinamento para Manipuladores de Alimentos (Oficina/Treinamento);294;;;;;01/01/2022;3;3;3.2;3;1800;6;2;Sem Informação
8400;ESM - Sua marca no mercado (Aplicações de Design) (Consultoria);294;;;;;01/01/2022;6;3;3.5;1;150;80;2;Sem Informação
8401;ESM - Branding de segmento/ Branding de produto;294;;;;;01/01/2022;6;3;3.5;2;35000;140;2;Sem Informação
8402;ESM - IG na Prática;294;;;;;01/01/2022;6;4;4.1;1;1500;40;2;Sem Informação
8403;"ESM - Turismo de base comunitária - ""Ser Coletivo"" - Ano 1";294;;;;;01/01/2022;6;4;4.1;1;73800;410;2;Sem Informação
8404;ESM - Turismo Virtual (4 participantes);294;;;;;01/01/2022;6;4;4.1;1;7280;26;2;Sem Informação
8405;ESM - Turismo Responsável e Seguro;294;;;;;01/01/2022;6;4;4.1;1;2500;165;2;Sem Informação
8406;ESM - Turismo Conectado com o Mercado;294;;;;;01/01/2022;6;4;4.1;1;2520;9;2;Sem Informação
8407;"ESM - Turismo de base comunitária - ""Ser Coletivo"" - Completo";294;;;;;01/01/2022;6;4;4.1;1;133720;690;2;Sem Informação
8408;"ESM - Turismo de base comunitária - ""Ser Coletivo"" - Ano 2";294;;;;;01/01/2022;6;4;4.1;1;59920;280;2;Sem Informação
8409;ESM - Conexões Inteligentes - Formatação e realização de encontros entre empresas e clientes gerando conexões e negócios.;294;;;;;01/01/2022;6;4;4.2;1;51500;250;2;Sem Informação
8410;ESM - Conexões Inteligentes - Formatação e realização de encontros entre empresas e clientes gerando conexões e negócios - Módulo 1 - Criação e Adequação de evento;294;;;;;01/01/2022;6;4;4.2;1;20000;100;2;Sem Informação
8411;ESM - Conexões Inteligentes - Formatação e realização de encontros entre empresas e clientes gerando conexões e negócios - Módulo 2 - Apoio ao evento;294;;;;;01/01/2022;6;4;4.2;1;10000;50;2;Sem Informação
8412;ESM - Conexões Inteligentes - Formatação e realização de encontros entre empresas e clientes gerando conexões e negócios. - Módulo 3 - Criação Visual: Plano de mídias digitais e/ou design gráfico;294;;;;;01/01/2022;6;4;4.2;1;10500;50;2;Sem Informação
8413;ESM - Conexões Inteligentes - Formatação e realização de encontros entre empresas e clientes gerando conexões e negócios. - Módulo 4 - Estrutura tecnológica;294;;;;;01/01/2022;6;4;4.2;1;11000;50;2;Sem Informação
8414;ESM - Diagnóstico de Segurança Covid - Implantação de Protocolos para atendimento Seguro;294;;;;;01/01/2022;6;4;4.1;3;1232;6;2;Sem Informação
8415;ESM - Programa empresa consciente - COVIDFREE;294;;;;;01/01/2022;6;4;4.1;2;3136;16;2;Sem Informação
8416;ESM - Gestão de Processos de Estruturação de Indicações Geográficas e Marcas Coletivas;294;;;;;01/01/2022;6;4;4.1;2;28800;192;2;Sem Informação
8417;ESM - Programa para qualidade de vida e bem estar para empresas - As pílulas de equilíbrio, qualidade de vida e bem-estar;294;;;;;01/01/2022;6;3;3.3;2;257;Sob Consulta;2;Sem Informação
8418;ESM - Workshop para saúde e bem estar;294;;;;;01/01/2022;3;3;3.3;2;3750;230;2;Sem Informação
8419;ESM - Transformação Digital + Open Innovation;294;;;;;01/01/2022;3;4;4.1;2;60600;Sob Consulta;2;Sem Informação
8420;ESM - Gestão simplificada para advogados;294;;;;;01/01/2022;6;4;4.1;2;4680;Sob Consulta;2;Sem Informação
8421;ESM - Marketing Digital com foco em redes sociais;294;;;;;01/01/2022;6;3;3.5;1;15800;Sob Consulta;2;Sem Informação
8422;ESM - Metodologia para Construção de Marca;294;;;;;01/01/2022;6;3;3.5;1;11000;100;1;Sem Informação
8423;ESM - Franquia e Licenciamento de Marcas;294;;;;;01/01/2022;6;3;3.5;1;30000;Sob Consulta;1;Sem Informação
8424;ESM - Serviços de Adequação à Lei Geral de Proteção de Dados Pessoais, Lei no 13.709/2018.;294;;;;;01/01/2022;6;6;6.1;2;25200;240;3;Sem Informação
8425;ESM - Voicers Talks & Xperiences: os mapas de transição de hard economy para soft economy;294;;;;;01/01/2022;6;4;4.1;2;46000;318;2;Sem Informação
8426;ESM - Jornada de experiência do cliente - Instrutoria;294;;;;;01/01/2022;3;4;4.2;2;3000;4;2;Sem Informação
8427;ESM - Jornada de experiência do cliente - Consultoria;294;;;;;01/01/2022;6;4;4.2;2;3000;8;2;Sem Informação
8428;ESM - Estratégias de comercialização - Alimentação fora do lar;294;;;;;01/01/2022;3;4;4.2;1;2400;6;2;Sem Informação
8429;ESM - Finanças para bares e restaurantes;294;;;;;01/01/2022;6;1;1.1;1;3000;Sob Consulta;2;Sem Informação
8430;ESM - Resiliente ou anti-frágil – quem você é nesse momento?;294;;;;;01/01/2022;3;3;3.4;1;270;Sob Consulta;2;Sem Informação
8431;ESM - Resiliência: Transforme-se como Líder;294;;;;;01/01/2022;3;3;3.4;1;3990;16;2;Sem Informação
8432;ESM - Conformidade à Lei Geral de Proteção de Dados Pessoais.;294;;;;;01/01/2022;6;6;6.1;2;45600;120;3;Sem Informação
8433;ESM - Registro de Marca;294;;;;;01/01/2022;6;4;4.1;2;1650;5;4;Sem Informação
8434;ESM - Mulheres Equilibristas - Workshop;294;;;;;01/01/2022;3;4;4.1;1;26000;8;2;Sem Informação
8435;ESM - Programa: Habilidades de Liderança Consciente;294;;;;;01/01/2022;3;3;3.4;2;4800;8;2;Sem Informação
8436;ESM - Workshop: Mindful Learning - Aprendizagem Ativa;294;;;;;01/01/2022;3;4;4.1;2;4800;8;2;Sem Informação
8437;ESM - Programa de Mindfulness - 8 Semanas;294;;;;;01/01/2022;3;4;4.1;2;17650;26;2;Sem Informação
8438;ESM - Programa Líder Mindful;294;;;;;01/01/2022;3;4;4.1;2;9200;10;2;Sem Informação
8439;ESM - Workshop Mindfulness: Resiliência em um mundo V.I.C.A;294;;;;;01/01/2022;3;4;4.1;2;2890;4;2;Sem Informação
8440;ESM - Workshop: Mindset para a Retomada;294;;;;;01/01/2022;3;4;4.1;2;4800;8;2;Sem Informação
8441;ESM - Programa: Saúde Mental no Trabalho Remoto;294;;;;;01/01/2022;3;3;3.3;2;4800;8;3;Sem Informação
8442;ESM - Kaoslearning: Repensando Educação;294;;;;;01/01/2022;3;4;4.1;2;4800;6;2;Sem Informação
8443;ESM - Kaospilot Masterclass;294;;;;;01/01/2022;3;4;4.1;2;30000;20;2;Sem Informação
8444;ESM - Potencial Criativo;294;;;;;01/01/2022;3;4;4.1;2;2800;4;2;Sem Informação
8445;ESM - Engajamento e facilitação da aprendizagem em sala de aula;294;;;;;01/01/2022;3;4;4.1;2;2800;4;2;Sem Informação
8446;ESM - Treinamento de Capacitações para as cadeias de produção de Santa Catarina;294;;;;;01/01/2022;3;4;4.1;2;20000;250;3;Sem Informação
8447;ESM - Programa para incentivar o relacionamento entre corporações e Startups;294;;;;;01/01/2022;6;4;4.1;1;151200;504;2;Sem Informação
8448;ESM - Apresentação, preparação e adequação às normas da Lei Geral de Proteção da Dados - LGPD (Lei n. 13.709/2018) - MEI;294;;;;;01/01/2022;6;6;6.1;2;2400;20;3;Sem Informação
8449;ESM - Apresentação, preparação e adequação às normas da Lei Geral de Proteção da Dados - LGPD (Lei n. 13.709/2018) - ME;294;;;;;01/01/2022;6;6;6.1;2;6750;45;3;Sem Informação
8450;ESM - Apresentação, preparação e adequação às normas da Lei Geral de Proteção da Dados - LGPD (Lei n. 13.709/2018) - EPP;294;;;;;01/01/2022;6;6;6.1;2;13000;65;3;Sem Informação
8451;ESM - Capacitação (treinamentos e cursos) e consultoria em diagnóstico, prevenção e resolução de conflitos oriundos da adequação à Lei Geral de Proteção de Dados;294;;;;;01/01/2022;6;6;6.1;2;450;1;3;Sem Informação
8452;ESM - Educar para Empreender: formação de professores para educação empreendedora e empreendedorismo;294;;;;;01/01/2022;3;3;3.2;3;5500;25;2;Sem Informação
8453;ESM - Implantação de laboratório de inovação e empreendedorismo;294;;;;;01/01/2022;6;4;4.1;2;8500;30;3;Sem Informação
8454;ESM - Smart TCC - Transformando trabalhos de conclusão de curso em negócios inovadores;294;;;;;01/01/2022;3;4;4.1;1;3500;20;1;Sem Informação
8455;ESM - Smart TCC - Transformando trabalhos de conclusão de curso em negócios inovadores - Consultoria;294;;;;;01/01/2022;6;4;4.1;1;350;1;1;Sem Informação
8456;ESM - Fomento do ecossistema empreendedor em instituições de ensino superior;294;;;;;01/01/2022;3;4;4.1;1;52000;Sob Consulta;1;Sem Informação
8457;ESM - Programa de Excelência da Gestão - 100 PONTOS;294;;;;;01/01/2022;3;4;4.1;2;52000;Sob Consulta;2;Sem Informação
8458;ESM - Programa de Excelência da Gestão - 125 PONTOS;294;;;;;01/01/2022;3;4;4.1;2;76700;Sob Consulta;2;Sem Informação
8459;ESM - Programa de Excelência da Gestão - 250 PONTOS;294;;;;;01/01/2022;3;4;4.1;2;102000;Sob Consulta;2;Sem Informação
8460;ESM - Acesso ao Mercado;294;;;;;01/01/2022;6;5;5.2;1;6750;50;1;Sem Informação
8461;ESM - Programa entelec: Workshop metacompetência do sucesso;294;;;;;01/01/2022;3;4;4.4;3;450;8;3;Sem Informação
8462;ESM - Programa entelec: Workshop metacompetência do sucesso - In Company (Até 30 participantes);294;;;;;01/01/2022;3;4;4.4;3;10000;8;3;Sem Informação
8463;ESM - Programa Inova Mais - Pro;294;;;;;01/01/2022;3;4;4.1;2;86510;Sob Consulta;3;Sem Informação
8464;ESM - Programa Inova Mais - Junior;294;;;;;01/01/2022;3;4;4.1;2;51500;Sob Consulta;3;Sem Informação
8465;ESM - Programa Inova Mais - Geração Z;294;;;;;01/01/2022;3;4;4.1;2;90090;Sob Consulta;3;Sem Informação
8466;ESM - RRF - Revisão e Recuperação Fiscal;294;;;;;01/01/2022;6;6;6.2;2;1;Sob Consulta;4;Sem Informação
8467;ESM - Estudo de viabilidade econômico e comercial focado na viabilização de novos negócios/novas soluções;294;;;;;01/01/2022;6;5;5.2;2;13540;70;4;Sem Informação
8468;ESM - Assessment: Avaliação de perfil e de potencial - você e a sua equipe - Básico - Online;294;;;;;01/01/2022;6;3;3.2;2;250;Sob Consulta;3;Sem Informação
8469;ESM - Assessment: Avaliação de perfil e de potencial - você e a sua equipe -Avaliação de liderança - Online;294;;;;;01/01/2022;6;3;3.2;2;550;Sob Consulta;3;Sem Informação
8470;ESM - Assessment: Avaliação de perfil e de potencial - você e a sua equipe - Avaliação psicológica - Online;294;;;;;01/01/2022;6;3;3.2;2;850;Sob Consulta;3;Sem Informação
8471;ESM - Projeto de adequação a LGPD e treinamento para colaboradores e capacitação para DPO (Encarregado) - MEI e ME;294;;;;;01/01/2022;6;6;6.1;3;10388,4;20;4;Sem Informação
8472;ESM - Projeto de adequação a LGPD e treinamento para colaboradores e capacitação para DPO (Encarregado) - EPP;294;;;;;01/01/2022;6;;6.1;3;23760;36;4;Sem Informação
8473;ESM - Implantação do processo e tecnologias digitais para gestão de clientes (CRM), vendas e marketing;294;;;;;01/01/2022;6;3;3.5;3;6036;4;2;Sem Informação
8474;ESM - Meu primeiro e-commerce;294;;;;;01/01/2022;6;3;3.5;1;7224;6;2;Sem Informação
8475;ESM - Workshop vender mais organizado seu processo de vendas;294;;;;;01/01/2022;3;2;2.4;1;1881;2;2;Sem Informação
8476;ESM - Como vender mais criando ou turbinando sua máquina de vendas;294;;;;;01/01/2022;6;2;2.4;1;6480;Sob Consulta;2;Sem Informação
8477;ESM - Gestão das redes sociais da empresa contratante - Pacote 1;294;;;;;01/01/2022;6;3;3.5;3;8300;Sob Consulta;2;Sem Informação
8478;ESM - Gestão das redes sociais da empresa contratante - Pacote 2;294;;;;;01/01/2022;6;3;3.5;3;11550;Sob Consulta;2;Sem Informação
8479;ESM - Gestão das redes sociais da empresa contratante - Pacote 3;294;;;;;01/01/2022;6;3;3.5;3;14850;Sob Consulta;2;Sem Informação
8480;ESM - Curso “Inteligência Emocional-Digital: soft skills no universo digital”;294;;;;;01/01/2022;3;3;3.5;1;4500;3;2;Sem Informação
8481;ESM - Metodologia Impulso Plural;294;;;;;01/01/2022;6;4;4.1;2;5600;40;2;Sem Informação
8482;ESM - Metodologia “Criação e fomento de Novas Redes Empreendedoras”;294;;;;;01/01/2022;6;4;4.1;2;8400;60;2;Sem Informação
8483;ESM - Metodologia “Impact + Plural”;294;;;;;01/01/2022;6;4;4.1;2;14000;100;2;Sem Informação
8484;ESM - Como criar metas e obter resultados com metodologia OKR - 15 pessoas;294;;;;;01/01/2022;3;4;4.1;2;2295;4;2;Sem Informação
8485;ESM - Como criar metas e obter resultados com metodologia OKR - 20 pessoas;294;;;;;01/01/2022;3;4;4.1;2;2700;4;2;Sem Informação
8486;ESM - Como criar metas e obter resultados com metodologia OKR - 25 pessoas;294;;;;;01/01/2022;3;4;4.1;2;2925;4;2;Sem Informação
8487;ESM - Como criar metas e obter resultados com metodologia OKR - 30pessoas;294;;;;;01/01/2022;3;4;4.1;2;3105;4;2;Sem Informação
8488;ESM - Rede de experiência no turismo - Técnicas da economia da experiência para inovação em produtos turísticos;294;;;;;01/01/2022;6;4;4.1;1;111300;Sob Consulta;2;Sem Informação
8489;ESM - Menu de atrativos e serviços turísticos - Organização da oferta e lançamento no mercado;294;;;;;01/01/2022;6;4;4.2;1;63000;Sob Consulta;2;Sem Informação
8490;ESM - P.L.E.N.O (Programa de Liderança Estratégica Nas Organizações);294;;;;;01/01/2022;3;3;3.4;2;1338,7;12;3;Sem Informação
8491;ESM - AGIRH- Formação inovadora para profissionais de Recursos Humanos (On-line);294;;;;;01/01/2022;3;3;3.2;3;14985;24;4;Sem Informação
8492;ESM - P.A.C.T.O – Programa de Aceleração de Competências para a Transformação Organizacional;294;;;;;01/01/2022;6;4;4.4;2;4235;11;4;Sem Informação
8493;ESM - Lean Thinking - Implementação do Lean Manufacturing - Até 30 funcionários;294;;;;;01/01/2022;6;4;4.1;3;40040;208;4;Sem Informação
8494;ESM - Lean Thinking - Implementação do Lean Manufacturing - Acima 30 funcionários;294;;;;;01/01/2022;6;4;4.1;3;80080;416;4;Sem Informação
8495;ESM - Controle de Processos Têxteis;294;;;;;01/01/2022;6;4;4.1;2;9922;52;4;Sem Informação
8496;ESM - Workshop sobre Comportamento Empreendedor;294;;;;;01/01/2022;3;3;3.2;1;6000;4;2;Sem Informação
8497;ESM - Workshop sobre Comportamento Empreendedor;294;;;;;01/01/2022;3;3;3.2;1;10000;8;2;Sem Informação
8498;ESM - Workshop sobre Comportamento Empreendedor;294;;;;;01/01/2022;3;3;3.2;1;20000;16;2;Sem Informação
8499;ESM - Workshop: Pessoas de valor - Equilíbrio emocional /Autoconhecimento e desenvolvimento Pessoal;294;;;;;01/01/2022;3;3;3.3;2;6000;4;2;Sem Informação
8500;ESM - Workshop: Pessoas de valor - Equilíbrio emocional /Autoconhecimento e desenvolvimento Pessoal;294;;;;;01/01/2022;3;3;3.3;2;10000;8;2;Sem Informação
8501;ESM - Workshop: Pessoas de valor - Equilíbrio emocional /Autoconhecimento e desenvolvimento Pessoal;294;;;;;01/01/2022;3;3;3.3;2;20000;16;2;Sem Informação
8502;ESM - Treinamento de Competências Interpessoais, Comunicação e Liderança (12 encontros);294;;;;;01/01/2022;3;3;3.4;2;6325;44;2;Sem Informação
8503;ESM - Constituição, operacionalização e expansão de empresas simples de crédito;294;;;;;01/01/2022;6;5;5.1;1;15000;Sob Consulta;2;Sem Informação
8504;ESM - Excel/Vba/Power BI;294;;;;;01/01/2022;6;3;3.2;2;135;1;3;Sem Informação
8505;ESM - Compliance em LGPD;294;;;;;01/01/2022;6;6;6.1;2;20000;75;3;Sem Informação
8506;ESM - Compliance em LGPD - Workshop;294;;;;;01/01/2022;3;6;6.1;2;6000;20;3;Sem Informação
8507;ESM - Consultoria para implementação de Bancos Digitais e Fintecs;294;;;;;01/01/2022;6;1;1.1;1;132898,26;Sob Consulta;2;Sem Informação
8508;ESM - Economia criativa: oficina de inovação e geração de negócios;294;;;;;01/01/2022;3;4;4.1;1;3000;4;2;Sem Informação
8509;ESM - Caminho Empreendedor - Workshop;294;;;;;01/01/2022;3;4;4.1;1;1500;1;1;Sem Informação
8510;ESM - Caminho Empreendedor - Consultoria Individual;294;;;;;01/01/2022;6;4;4.1;1;300;1;1;Sem Informação
8511;ESM - + Qualidade e Produtividade;294;;;;;01/01/2022;6;4;4.4;2;10900;Sob Consulta;2;Sem Informação
8512;ESM - Consultoria para capacitar e orientar empreendedores a utilizar capital de terceiros para crescimento da Startup;294;;;;;01/01/2022;6;4;4.1;1;250;1;2;Sem Informação
8513;ESM - Consultoria para prática de governança corporativa nas startups e gestão inovadora no mercado de médias e grandes empresas;294;;;;;01/01/2022;6;4;4.1;2;250;1;4;Sem Informação
8514;ESM - Auditoria e consultoria trabalhista sob uma visão inovadora;294;;;;;01/01/2022;6;6;6.2;2;250;1;4;Sem Informação
8515;ESM - Workshop/Treinamento para qualificação e formação do RH qualificado: Conhecimentos básicos sobre as leis trabalhistas e seus impactos no planejamento estratégico das empresas e das pessoas;294;;;;;01/01/2022;3;3;3.3;2;522;16;4;Sem Informação
8516;ESM - Workshop/Treinamento para qualificação e formação do RH qualificado: Conhecimentos básicos sobre as leis trabalhistas e seus impactos no planejamento estratégico das empresas e das pessoas - On-line;294;;;;;01/01/2022;3;3;3.3;2;480;16;4;Sem Informação
8517;ESM - Workshop - Capacitação empresarial sobre a Lei Geral de Proteção de Dados brasileira (“LGPD”);294;;;;;01/01/2022;3;6;6.1;2;250;Sob Consulta;4;Sem Informação
8518;ESM - Projeto de Adequação à Lei Geral de Proteção de Dados Pessoais – LGPD (Lei no. 13.709/18) e Governança de Dados Pessoais.;294;;;;;01/01/2022;6;6;6.1;2;250;1;4;Sem Informação
8519;ESM - LGPD: Privacidade e Proteção de dados pessoais - Até 50 funcionarios;294;;;;;01/01/2022;6;6;6.1;3;53000;Sob Consulta;4;Sem Informação
8520;ESM - LGPD: Privacidade e Proteção de dados pessoais - Até 100 funcionarios;294;;;;;01/01/2022;6;6;6.1;3;75000;Sob Consulta;4;Sem Informação
8521;ESM - LGPD: Privacidade e Proteção de dados pessoais - Até 150 funcionarios;294;;;;;01/01/2022;6;6;6.1;3;95000;Sob Consulta;4;Sem Informação
8522;ESM - LGPD: Privacidade e Proteção de dados pessoais - Até 200 funcionarios;294;;;;;01/01/2022;6;6;6.1;3;120000;Sob Consulta;4;Sem Informação
8523;ESM - Workshop em privacidade e proteção de dados pessoais;294;;;;;01/01/2022;3;6;6.1;2;7500;36;4;Sem Informação
8524;ESM - Projeto Comex SC;294;;;;;01/01/2022;6;2;2.6;2;167680;Sob Consulta;4;Sem Informação
8525;ESM - Icone - Inovação, Controladoria, Negócio e Empreendedorismo;294;;;;;01/01/2022;3;4;4.1;2;47200;236;2;Sem Informação
8526;ESM - Processo de Coaching Pessoal e Profissional;294;;;;;01/01/2022;6;3;3.4;1;280;130;2;Sem Informação
8527;ESM - Formação para empresários – Academia Executiva;294;;;;;01/01/2022;6;4;4.1;1;5000;120;2;Sem Informação
8528;ESM - Turismo Inteligente - Termo de Referência;294;;;;;01/01/2022;6;4;4.1;2;2500;165;2;Sem Informação
8529;ESM - Planejamento Empresarial Ágil;294;;;;;01/01/2022;6;4;4.1;2;40000;40;2;Sem Informação
8530;ESM - Desenvolvimento e Assessoria para internacionalização de empresas com foco na China;294;;;;;01/01/2022;6;2;2.6;1;150;1;4;Sem Informação
8531;ESM - Sebrae Capital Empreendedor;294;;;;;01/01/2022;3;4;4.1;1;107800;Sob Consulta;2;Sem Informação
8532;ESM - TXM Business 2;294;;;;;01/01/2022;3;4;4.1;1;80000;Sob Consulta;2;Sem Informação
8533;ESM - Programa Open Innovation - Aberto às ideias do mundo;294;;;;;01/01/2022;6;4;4.1;1;22000;Sob Consulta;2;Sem Informação
8534;ESM - Estratégia sem Blá-Blá-Blá e Inovação sem Mimimi - Mini.Workshop;294;;;;;01/01/2022;3;4;4.1;1;4000;4;2;Sem Informação
8535;ESM - Estratégia sem Blá-Blá-Blá e Inovação sem Mimimi - Workshop;294;;;;;01/01/2022;3;4;4.1;1;18000;14;2;Sem Informação
8536;ESM - Estratégia sem Blá-Blá-Blá e Inovação sem Mimimi - In Company (Consultoria);294;;;;;01/01/2022;6;4;4.1;1;9000;Sob Consulta;2;Sem Informação
8537;ESM - Programa Cultura de Inovação - Hackathon Interno;294;;;;;01/01/2022;3;4;4.1;1;15000;7;1;Sem Informação
8538;ESM - Programa de Desenvolvimento de Startups;294;;;;;01/01/2022;3;4;4.1;1;433200;2220;1;Sem Informação
8539;ESM - Liderança 4.0 - A Liderança da Nova Economia;294;;;;;01/01/2022;3;3;3.4;1;4400;8;2;Sem Informação
8540;ESM - Desenvolvimento de territórios inovativos;294;;;;;01/01/2022;6;4;4.1;1;300000;840;2;Sem Informação
8541;ESM - Os 7 pilares da consultoria empresarial voltados ao setor da gastronomia;294;;;;;01/01/2022;6;4;4.1;1;24000;160;2;Sem Informação
8542;ESM - Ciclo de Inovação;294;;;;;01/01/2022;6;4;4.1;1;37000;96;2;Sem Informação
8543;ESM - Marketing Digital e Redes Sociais para Micro e Pequenas Empresas - 10 participantes;294;;;;;01/01/2022;6;3;3.5;1;23868;146;2;Sem Informação
8544;ESM - Marketing Digital e Redes Sociais para Micro e Pequenas Empresas - 30 participantes;294;;;;;01/01/2022;6;3;3.5;1;65868;426;2;Sem Informação
8545;ESM - Como ingressar no e-commerce;294;;;;;01/01/2022;6;3;3.5;1;1800;12;1;Sem Informação
8546;ESM - Como utilizar o Instagram a favor dos seus negócios - Consultoria;294;;;;;01/01/2022;6;3;3.5;1;3150;21;2;Sem Informação
8547;ESM - Como utilizar o Instagram a favor dos seus negócios - Workshop;294;;;;;01/01/2022;3;3;3.5;1;2868;6;2;Sem Informação
8548;ESM - Consultoria On-line: Como ingressar no e-commerce;294;;;;;01/01/2022;6;3;3.5;1;240;2;2;Sem Informação
8549;ESM - Diagnóstico de Presença Digital;294;;;;;01/01/2022;6;3;3.5;1;1200;8;2;Sem Informação
8550;ESM - Workshop: Como divulgar sua empresa On-line com pouco ou nada de investimento;294;;;;;01/01/2022;3;3;3.5;1;3824;8;2;Sem Informação
8551;ESM - Capacitação em investimentos inteligentes;294;;;;;01/01/2022;3;1;1.1;1;2497;12;2;Sem Informação
8552;ESM - Reestruturação Comercial;294;;;;;01/01/2022;6;2;2.4;1;6000;20;3;Sem Informação
8553;ESM - Workshop: Imersão em CRM;294;;;;;01/01/2022;3;3;3.5;1;2880;8;2;Sem Informação
8554;ESM - Governança Empresarial - Básica;294;;;;;01/01/2022;6;4;4.1;1;10500;60;2;Sem Informação
8555;ESM - Governança Empresarial - Intermediária;294;;;;;01/01/2022;6;4;4.1;1;17500;100;2;Sem Informação
8556;ESM - Governança Empresarial - Avançada;294;;;;;01/01/2022;6;4;4.1;1;24500;140;2;Sem Informação
8557;ESM - Gestão Comercial: Básico, Avançado e Profissional;294;;;;;01/01/2022;3;2;2.4;1;1020;12;2;Sem Informação
